"This one sheet workbook contains data from UC Irvine regarding lane useage and sharing between cyclists, pedestrians and automobile drivers as well as their framilliarity and use of technology.",,,,,,,,,,,,,,,,,,,,,
Respondent ID,Start Date,End Date,Familiarity With Tech,Shared Cyclist,Shared Pedestrian,Safe Human,Proving Ground,Speed 25 Mph,Report Safety Incident,Zip Code,Auto Owner,Smartphone Owner,Age,Example of a bike lane not shared with traffic,,,,,,,
10471378247,1/16/2019,1/16/2019,Extremely familiar,Yes,No,4,Disapprove,Yes,Yes,15219,Yes,Yes,45-54,,,,,,,,
10471370989,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Approve,No,No,15275,Yes,Yes,45-54,,,,,,,,
10471367715,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Approve,Yes,No,44720,Yes,Yes,45-54,,,,,,,,
10471367704,1/16/2019,1/16/2019,Mostly familiar,No,No,1,Somewhat Approve,Yes,Yes,15221,Yes,Yes,45-54,,,,,,,,
10471367048,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,2,Approve,Not sure,Yes,16001,Yes,No,45-54,,,,,,,,
10471366515,1/16/2019,1/16/2019,Somewhat familiar,No,No,4,Somewhat Disapprove,Not sure,Yes,15139,Yes,Yes,45-54,,,,,,,,
10471366065,1/16/2019,1/16/2019,Mostly familiar,No,Yes,4,Somewhat Disapprove,Yes,Yes,15217,Yes,No,45-54,,,,,,,,
10471363435,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Disapprove,Yes,Yes,15206,Yes,Yes,45-54,,,,,,,,
10471362955,1/16/2019,1/16/2019,Mostly familiar,No,Yes,3,Approve,No,Yes,15217,Yes,Yes,45-54,,,,,,,,
10471359102,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,1,Approve,Yes,Yes,15206,Yes,Yes,45-54,,,,,,,,
10471354875,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Somewhat Approve,No,Yes,15642,Yes,Yes,45-54,,,,,,,,
10471347622,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Somewhat Disapprove,Not sure,Yes,15613,Yes,No,45-54,,,,,,,,
10471345459,1/16/2019,1/16/2019,Extremely familiar,Not sure,No,1,Approve,Not sure,Yes,15221,Yes,Yes,45-54,,,,,,,,
10471342118,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Disapprove,Yes,Yes,15644,Yes,Yes,45-54,,,,,,,,
10471339291,1/16/2019,1/16/2019,Mostly familiar,No,No,2,Approve,No,Not sure,15055,Yes,Yes,45-54,,,,,,,,
10471338316,1/16/2019,1/16/2019,Mostly familiar,No,Yes,1,Somewhat Approve,Not sure,Yes,15229,Yes,Yes,45-54,,,,,,,,
10471336319,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Neutral,Yes,Yes,15214,Yes,Yes,45-54,,,,,,,,
10471334774,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,2,Approve,Not sure,Yes,15202,Yes,Yes,45-54,,,,,,,,
10471334604,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Somewhat Approve,Yes,Yes,15222,Yes,Yes,45-54,,,,,,,,
10471332743,1/16/2019,1/16/2019,Mostly familiar,Yes,No,2,Approve,Not sure,Yes,15236,Yes,Yes,45-54,,,,,,,,
10471329553,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Disapprove,Yes,Yes,15136,No,Yes,55-64,,,,,,,,
10471327702,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,5,Somewhat Disapprove,Yes,Yes,15219,Yes,Yes,55-64,,,,,,,,
10471327441,1/16/2019,1/16/2019,Not familiar at all,No,Yes,4,Approve,No,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471326524,1/16/2019,1/16/2019,Not familiar at all,No,No,4,Somewhat Approve,Yes,Yes,15241,Yes,Yes,55-64,,,,,,,,
10471326189,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Neutral,Yes,Yes,15222,Yes,Yes,55-64,,,,,,,,
10471325503,1/16/2019,1/16/2019,Mostly familiar,No,Not sure,2,Approve,No,Yes,15202,Yes,Yes,55-64,,,,,,,,
10471323600,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Neutral,Yes,Yes,15068,Yes,Yes,55-64,,,,,,,,
10471320613,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,No,Yes,15215,Yes,Yes,55-64,,,,,,,,
10471316467,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Approve,Not sure,Yes,15212,Yes,Yes,55-64,,,,,,,,
10471315374,1/16/2019,1/16/2019,Extremely familiar,No,Yes,2,Somewhat Approve,Yes,Yes,15241,Yes,Yes,55-64,,,,,,,,
10471314924,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,1,Approve,Yes,Yes,15222,Yes,Yes,55-64,,,,,,,,
10471310932,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Approve,Not sure,Yes,15147,Yes,Yes,55-64,,,,,,,,
10471310738,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Somewhat Approve,Not sure,Yes,15203,Yes,Yes,55-64,,,,,,,,
10471305816,1/16/2019,1/16/2019,Mostly familiar,Yes,No,4,Approve,No,Yes,15216,Yes,Yes,55-64,,,,,,,,
10471302330,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Approve,No,Yes,15211,Yes,Yes,55-64,,,,,,,,
10471301071,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,No,Yes,15106,Yes,Yes,55-64,,,,,,,,
10471296576,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Neutral,Yes,Yes,15074,Yes,Yes,55-64,,,,,,,,
10471295394,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Somewhat Approve,Not sure,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471290938,1/16/2019,1/16/2019,Not familiar at all,Not sure,Yes,2,Somewhat Disapprove,Yes,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471290175,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,1,Disapprove,Yes,Yes,15143,Yes,No,55-64,,,,,,,,
10471284224,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,4,Approve,Not sure,Yes,15212,Yes,Yes,55-64,,,,,,,,
10471283626,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,No,Yes,15222,Yes,Yes,55-64,,,,,,,,
10471281172,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Yes,3,Approve,No,Yes,15332,Yes,Yes,55-64,,,,,,,,
10471280960,1/16/2019,1/16/2019,Somewhat familiar,No,No,1,Disapprove,No,No,15658,Yes,Yes,55-64,,,,,,,,
10471279606,1/16/2019,1/16/2019,Extremely familiar,Yes,No,2,Somewhat Approve,No,Yes,15212,Yes,Yes,55-64,,,,,,,,
10471279294,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,4,Approve,Not sure,Yes,16059,Yes,Yes,55-64,,,,,,,,
10471278861,1/16/2019,1/16/2019,Not familiar at all,Not sure,Yes,3,Approve,No,Not sure,15216,Yes,Yes,55-64,,,,,,,,
10471278495,1/16/2019,1/16/2019,Somewhat familiar,No,No,4,Neutral,Yes,Yes,15227,Yes,Yes,55-64,,,,,,,,
10471276577,1/16/2019,1/16/2019,Not familiar at all,No,No,3,Neutral,Yes,Yes,15201,Yes,No,55-64,,,,,,,,
10471276267,1/16/2019,1/16/2019,Mostly familiar,No,No,4,Somewhat Approve,No,Yes,15237,Yes,Yes,55-64,,,,,,,,
10471275633,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,4,Somewhat Approve,No,No,15024,Yes,Yes,55-64,,,,,,,,
10471274343,1/16/2019,1/16/2019,Extremely familiar,No,No,2,Approve,Not sure,Yes,16146,Yes,Yes,55-64,,,,,,,,
10471274332,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,2,Approve,No,Not sure,15228,Yes,Yes,55-64,,,,,,,,
10471272813,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,Not sure,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471266310,1/16/2019,1/16/2019,Extremely familiar,Yes,No,3,Somewhat Approve,No,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471262735,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Yes,3,Somewhat Approve,Yes,Yes,15116,Yes,Yes,55-64,,,,,,,,
10471258454,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Somewhat Approve,Yes,Yes,15065,Yes,Yes,55-64,,,,,,,,
10471255545,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Yes,3,Approve,No,No,15212,Yes,Yes,55-64,,,,,,,,
10471254811,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,2,Approve,Not sure,No,15057,Yes,Yes,55-64,,,,,,,,
10471253868,1/16/2019,1/16/2019,Extremely familiar,No,No,2,Somewhat Approve,No,Yes,16001,Yes,Yes,55-64,,,,,,,,
10471253559,1/16/2019,1/16/2019,Mostly familiar,No,Yes,2,Approve,No,Yes,15668,Yes,Yes,55-64,,,,,,,,
10471252805,1/16/2019,1/16/2019,Mostly familiar,Not sure,No,5,Approve,Yes,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471252564,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Disapprove,Yes,Yes,15626,Yes,Yes,55-64,,,,,,,,
10471251349,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,4,Neutral,Yes,Yes,15223,Yes,Yes,55-64,,,,,,,,
10471251100,1/16/2019,1/16/2019,Mostly familiar,No,Yes,3,Neutral,Yes,Yes,15216,Yes,Yes,55-64,,,,,,,,
10471250183,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,3,Neutral,Yes,Yes,15147,Yes,Yes,55-64,,,,,,,,
10471249779,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,2,Approve,No,Yes,15090,Yes,Yes,55-64,,,,,,,,
10471248999,1/16/2019,1/16/2019,Extremely familiar,Not sure,No,2,Neutral,Not sure,Yes,15215,Yes,Yes,55-64,,,,,,,,
10471248003,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,2,Neutral,No,Yes,15219,Yes,Yes,55-64,,,,,,,,
10471247067,1/16/2019,1/16/2019,Not familiar at all,No,Yes,1,Approve,Not sure,Not sure,15217,Yes,No,55-64,,,,,,,,
10471245727,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Somewhat Approve,Yes,Yes,15122,Yes,Yes,55-64,,,,,,,,
10471245177,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,1,Approve,No,Not sure,15102,Yes,Yes,55-64,,,,,,,,
10471243862,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,No,Not sure,15213,Yes,Yes,55-64,,,,,,,,
10471241325,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Approve,No,Yes,15222,Yes,Yes,55-64,,,,,,,,
10471240736,1/16/2019,1/16/2019,Mostly familiar,Yes,Not sure,2,Somewhat Disapprove,Yes,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471239870,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,5,Somewhat Approve,No,No,15222,Yes,Yes,55-64,,,,,,,,
10471239337,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,No,Yes,15234,Yes,Yes,55-64,,,,,,,,
10471237738,1/16/2019,1/16/2019,Not familiar at all,No,No,2,Approve,No,Yes,15239,Yes,Yes,55-64,,,,,,,,
10471236117,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,2,Approve,No,Yes,15237-1451,Yes,Yes,55-64,,,,,,,,
10471235552,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,2,Approve,No,No,15222,Yes,No,55-64,,,,,,,,
10471234506,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,Yes,Yes,15221,Yes,Yes,55-64,,,,,,,,
10471233783,1/16/2019,1/16/2019,Mostly familiar,Not sure,Not sure,3,Neutral,Not sure,Yes,15601,Yes,Yes,55-64,,,,,,,,
10471233769,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Neutral,Yes,Yes,15218,Yes,Yes,55-64,,,,,,,,
10471233575,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Neutral,No,Yes,15241,Yes,Yes,55-64,,,,,,,,
10471233553,1/16/2019,1/16/2019,Extremely familiar,No,No,3,Approve,Yes,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471232788,1/16/2019,1/16/2019,Somewhat familiar,No,Not sure,4,Neutral,Yes,Yes,15235,Yes,Yes,55-64,,,,,,,,
10471230241,1/16/2019,1/16/2019,Extremely familiar,Yes,No,4,Disapprove,Not sure,Yes,15216,Yes,Yes,55-64,,,,,,,,
10471213561,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Approve,Not sure,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471210632,1/16/2019,1/16/2019,Extremely familiar,No,No,4,Neutral,Yes,Not sure,15215,Yes,Yes,55-64,,,,,,,,
10471209961,1/16/2019,1/16/2019,Mostly familiar,Not sure,Not sure,2,Neutral,Not sure,Yes,15243,Yes,Yes,55-64,,,,,,,,
10471209765,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,No,Yes,15238,Yes,Yes,55-64,,,,,,,,
10471208375,1/16/2019,1/16/2019,Mostly familiar,No,No,4,Somewhat Approve,Yes,Yes,15202,Yes,Yes,55-64,,,,,,,,
10471203652,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,No,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471202664,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,4,Somewhat Approve,Yes,Yes,15232,Yes,Yes,55-64,,,,,,,,
10471202634,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Somewhat Disapprove,Yes,Yes,15218,Yes,Yes,55-64,,,,,,,,
10471192237,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Neutral,No,Yes,15207,Yes,Yes,55-64,,,,,,,,
10471190723,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,No,Yes,16066,Yes,Yes,55-64,,,,,,,,
10471190357,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,2,Approve,Not sure,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471190181,1/16/2019,1/16/2019,Extremely familiar,Not sure,Not sure,3,Approve,Yes,Not sure,15241,Yes,Yes,55-64,,,,,,,,
10471185345,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,Not sure,Yes,15232,Yes,Yes,55-64,,,,,,,,
10471184188,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Somewhat Approve,Not sure,Yes,15229,Yes,Yes,55-64,,,,,,,,
10471181187,1/16/2019,1/16/2019,Not familiar at all,No,Yes,3,Somewhat Disapprove,No,Yes,15108,Yes,No,55-64,,,,,,,,
10471180646,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,3,A,Not sure,Yes,15102,Yes,Yes,55-64,,,,,,,,
10471178204,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,No,Yes,15237,Yes,Yes,55-64,,,,,,,,
10471174445,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,2,Somewhat Approve,Not sure,Yes,15057,Yes,Yes,55-64,,,,,,,,
10471174202,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,4,Neutral,Not sure,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471173168,1/16/2019,1/16/2019,Not familiar at all,No,No,1,Somewhat Approve,Not sure,Yes,15090,Yes,Yes,55-64,,,,,,,,
10471170557,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,4,Approve,Not sure,No,15217,Yes,Yes,55-64,,,,,,,,
10471170121,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Neutral,Not sure,Yes,15218,Yes,Yes,55-64,,,,,,,,
10471169844,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Somewhat Approve,No,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471169800,1/16/2019,1/16/2019,A,Yes,Yes,5,Approve,No,Yes,11111,Yes,Yes,55-64,,,,,,,,
10471167570,1/16/2019,1/16/2019,Extremely familiar,No,No,2,Approve,Not sure,Yes,15146,Yes,Yes,55-64,,,,,,,,
10471167228,1/16/2019,1/16/2019,Mostly familiar,Yes,No,2,Approve,No,Yes,15206,Yes,No,55-64,,,,,,,,
10471166268,1/16/2019,1/16/2019,Mostly familiar,No,No,2,Neutral,Yes,Yes,25303-1925,Yes,Yes,55-64,,,,,,,,
10471166224,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Disapprove,Yes,Yes,15312,Yes,Yes,55-64,,,,,,,,
10471157583,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Somewhat Disapprove,Yes,Yes,15212,Yes,Yes,55-64,,,,,,,,
10471154971,1/16/2019,1/16/2019,Somewhat familiar,No,Not sure,4,Somewhat Approve,Yes,Yes,15238,Yes,Yes,55-64,,,,,,,,
10471154026,1/16/2019,1/16/2019,Mostly familiar,No,Yes,2,Approve,Yes,Yes,15212,Yes,Yes,55-64,,,,,,,,
10471152859,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Approve,Not sure,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471151483,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Approve,Not sure,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471149961,1/16/2019,1/16/2019,Mostly familiar,No,Yes,3,Neutral,Yes,Yes,15232,Yes,Yes,55-64,,,,,,,,
10471149370,1/16/2019,1/16/2019,Not familiar at all,Not sure,Yes,3,Somewhat Approve,Yes,Yes,15214,Yes,Yes,55-64,,,,,,,,
10471149107,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,4,Approve,Yes,Yes,15241,Yes,Yes,55-64,,,,,,,,
10471149018,1/16/2019,1/16/2019,Extremely familiar,Yes,No,1,Disapprove,Yes,Yes,15238,Yes,Yes,55-64,,,,,,,,
10471148134,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,4,Approve,No,No,15222,No,Yes,55-64,,,,,,,,
10471146201,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Approve,Yes,Yes,15241,Yes,Yes,55-64,,,,,,,,
10471145579,1/16/2019,1/16/2019,Extremely familiar,No,No,2,Approve,Yes,Yes,15237,Yes,Yes,55-64,,,,,,,,
10471145366,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Somewhat Disapprove,Not sure,Yes,15102,Yes,Yes,55-64,,,,,,,,
10471145082,1/16/2019,1/16/2019,Somewhat familiar,No,No,2,Disapprove,Yes,Yes,15108,Yes,Yes,55-64,,,,,,,,
10471143353,1/16/2019,1/16/2019,Somewhat familiar,No,No,2,Approve,No,Yes,15228,Yes,Yes,55-64,,,,,,,,
10471138772,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Somewhat Approve,Not sure,Yes,15228,Yes,Yes,55-64,,,,,,,,
10471133021,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,No,No,15017,Yes,Yes,55-64,,,,,,,,
10471132157,1/16/2019,1/16/2019,Extremely familiar,No,No,3,Neutral,Yes,Yes,15132,Yes,Yes,55-64,,,,,,,,
10471124811,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,4,Approve,No,Yes,15206,A,No,55-64,,,,,,,,
10471123533,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Somewhat Approve,Not sure,Yes,15108,Yes,Yes,55-64,,,,,,,,
10471122728,1/16/2019,1/16/2019,Mostly familiar,Not sure,Not sure,3,Approve,No,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471118268,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,4,Approve,Yes,Yes,15206,Yes,Yes,55-64,,,,,,,,
10471114832,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Not sure,4,Approve,No,Not sure,15106,Yes,Yes,55-64,,,,,,,,
10471114172,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Somewhat Approve,Not sure,Yes,15108,Yes,Yes,55-64,,,,,,,,
10471113164,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,1,Approve,No,Yes,16066,Yes,Yes,55-64,,,,,,,,
10471110492,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,No,Yes,15146,Yes,Yes,55-64,,,,,,,,
10471109193,1/16/2019,1/16/2019,Extremely familiar,No,Yes,2,Approve,No,Yes,15220,Yes,Yes,55-64,,,,,,,,
10471108714,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Neutral,Not sure,Yes,15226,Yes,Yes,55-64,,,,,,,,
10471108028,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,2,Somewhat Approve,Not sure,Yes,15090,Yes,Yes,55-64,,,,,,,,
10471105669,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,Yes,Yes,15221,No,Yes,55-64,,,,,,,,
10471102369,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,4,Somewhat Disapprove,Not sure,Yes,15122,Yes,Yes,55-64,,,,,,,,
10471102015,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,4,Approve,Yes,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471101227,1/16/2019,1/16/2019,Mostly familiar,No,Yes,3,Neutral,Yes,Yes,15139,Yes,Yes,55-64,,,,,,,,
10471099152,1/16/2019,1/16/2019,Extremely familiar,Not sure,Not sure,2,Neutral,Yes,Yes,15317,Yes,Yes,55-64,,,,,,,,
10471096672,1/16/2019,1/16/2019,Extremely familiar,Not sure,Not sure,5,Somewhat Disapprove,Yes,Yes,26003,Yes,Yes,55-64,,,,,,,,
10471096634,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Disapprove,Yes,Yes,15116,Yes,No,55-64,,,,,,,,
10471093922,1/16/2019,1/16/2019,Extremely familiar,Not sure,Not sure,4,Approve,No,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471093265,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,Yes,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471092487,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Approve,No,Yes,15232,Yes,Yes,55-64,,,,,,,,
10471092121,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,Not sure,No,16002,Yes,Yes,55-64,,,,,,,,
10471091328,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Approve,Not sure,Yes,15213,Yes,Yes,55-64,,,,,,,,
10471090510,1/16/2019,1/16/2019,Mostly familiar,No,No,2,Somewhat Approve,Not sure,Yes,15219,Yes,Yes,55-64,,,,,,,,
10471090000,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,Not sure,No,15215,Yes,Yes,55-64,,,,,,,,
10471088157,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,2,Approve,No,Yes,16046,Yes,Yes,55-64,,,,,,,,
10471086824,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,1,Approve,No,Yes,15217,Yes,Yes,55-64,,,,,,,,
10471086789,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,4,Approve,Not sure,Yes,15217,Yes,Yes,65+,,,,,,,,
10471086658,1/16/2019,1/16/2019,Somewhat familiar,No,No,4,Somewhat Disapprove,Yes,Yes,15223,Yes,Yes,65+,,,,,,,,
10471086606,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,No,Yes,15237,Yes,Yes,65+,,,,,,,,
10471086477,1/16/2019,1/16/2019,Mostly familiar,No,Yes,2,Somewhat Approve,Yes,Yes,15208,Yes,Yes,65+,,,,,,,,
10471085724,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,3,Approve,No,Yes,15209,Yes,Yes,65+,,,,,,,,
10471085619,1/16/2019,1/16/2019,Extremely familiar,No,Yes,5,Approve,Yes,Yes,15238,Yes,No,65+,,,,,,,,
10471084264,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Approve,Yes,Yes,15102,Yes,No,65+,,,,,,,,
10471084060,1/16/2019,1/16/2019,Mostly familiar,No,Yes,4,Approve,Not sure,Not sure,15201,Yes,No,65+,,,,,,,,
10471083368,1/16/2019,1/16/2019,Extremely familiar,Yes,No,2,Approve,Not sure,Yes,15222,Yes,Yes,65+,,,,,,,,
10471083327,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,Not sure,Yes,15217,Yes,Yes,65+,,,,,,,,
10471081894,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Somewhat Disapprove,Yes,Yes,15301,Yes,Yes,65+,,,,,,,,
10471081790,1/16/2019,1/16/2019,Extremely familiar,No,No,4,Neutral,Yes,Yes,15201,Yes,Yes,65+,,,,,,,,
10471079738,1/16/2019,1/16/2019,Extremely familiar,No,Yes,4,Approve,Yes,No,15201,Yes,Yes,65+,,,,,,,,
10471079501,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,2,Approve,Yes,Yes,15217,Yes,Yes,65+,,,,,,,,
10471078868,1/16/2019,1/16/2019,Mostly familiar,No,Yes,4,Approve,Yes,No,15211,Yes,Yes,65+,,,,,,,,
10471078165,1/16/2019,1/16/2019,Mostly familiar,No,No,4,Disapprove,No,Yes,48104,Yes,Yes,65+,,,,,,,,
10471078153,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Disapprove,No,Yes,15223,Yes,Yes,65+,,,,,,,,
10471077766,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,2,Approve,Not sure,Yes,15201,Yes,Yes,65+,,,,,,,,
10471077715,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Not sure,3,Disapprove,Yes,Yes,15212,No,No,65+,,,,,,,,
10471073411,1/16/2019,1/16/2019,Somewhat familiar,Not sure,No,4,Somewhat Approve,No,Yes,15217,Yes,Yes,65+,,,,,,,,
10471073253,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Somewhat Approve,Not sure,Yes,15217,Yes,Yes,65+,,,,,,,,
10471072908,1/16/2019,1/16/2019,Mostly familiar,No,No,1,Approve,No,Yes,15147,Yes,No,65+,,,,,,,,
10471072556,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Approve,No,Yes,81632,Yes,Yes,65+,,,,,,,,
10471070435,1/16/2019,1/16/2019,Not familiar at all,No,No,2,Approve,Yes,Yes,15129,Yes,Yes,65+,,,,,,,,
10471070319,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,4,Approve,No,Yes,15217,Yes,Yes,65+,,,,,,,,
10471069168,1/16/2019,1/16/2019,Mostly familiar,A,No,3,Neutral,Not sure,Yes,15001,Yes,No,65+,,,,,,,,
10471068520,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Yes,4,Approve,No,Yes,15221,Yes,Yes,65+,,,,,,,,
10471066539,1/16/2019,1/16/2019,Somewhat familiar,No,No,2,Disapprove,Yes,Yes,15203,Yes,Yes,65+,,,,,,,,
10471066069,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,2,Somewhat Disapprove,Yes,Yes,15212,Yes,Yes,65+,,,,,,,,
10471064784,1/16/2019,1/16/2019,Not familiar at all,No,No,4,Approve,No,Yes,15601,Yes,Yes,65+,,,,,,,,
10471064684,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Somewhat Approve,Yes,Yes,15206,Yes,Yes,65+,,,,,,,,
